,parameter,mean,std,median,5.0%,95.0%,n_eff,r_hat
278,beta_278,0.5995162569548464,0.620088965610608,0.5764701418534384,-0.37713180195858015,1.6143084955183216,3470.5549519232327,1.001998534408154
279,beta_279,-0.1880156570714232,0.5678526928094373,-0.13319045818119918,-1.1823236021134664,0.6654536562537963,3265.6322333907538,1.0103170698625896
280,beta_280,0.2766201217309171,0.5831270582974198,0.26341080002834794,-0.6774941200282304,1.217006982552064,3457.5589506831952,1.003710814371123
281,beta_281,-0.1415630535093315,0.5080251976309015,-0.09774687194774095,-1.002648062722287,0.6864025094016875,1468.0099685396456,1.0131923139297538
282,beta_282,0.42355345281405515,0.614582347799835,0.4007324271796615,-0.5386969037202641,1.4740486199275211,3995.0776953179216,1.0034147562117985
283,beta_283,-0.3575245166989788,0.5541755296157114,-0.28995421295278745,-1.281114015153487,0.5209989912472806,3610.851055765863,1.0029596985652096
284,beta_284,-0.5201966922153929,0.38824787973940683,-0.4844962511675281,-1.1456235812331206,0.12109483170459609,2534.9525848025396,1.0083246340425736
285,beta_285,-0.2462118700675901,0.5669580531069021,-0.1780157999045479,-1.2116048555664305,0.630329065598852,147.17722527223202,1.0240952373067582
286,beta_286,0.14286919671127127,0.4121634759776515,0.14615449620701193,-0.5455281939133154,0.7885693384077652,3930.2780853840486,0.9995887931605876
287,beta_287,0.15383510449991308,0.5414317706528343,0.15748200483478556,-0.712183944409385,1.0541915864181477,3740.232776516943,1.00275353739259
288,beta_288,-0.12572202368520558,0.5481708132375082,-0.08380138076441229,-1.1623236865646875,0.6561679324195291,3798.697965049615,1.0044093503316818
289,beta_289,-0.23862590656084734,0.5327125871779812,-0.18731933453077526,-1.1926287792974641,0.5757756730330512,3262.014723338308,1.0040683682820248
290,beta_290,-0.08559647071749255,0.5798867591228196,-0.05147285217626446,-1.1546027183417646,0.7936461950191269,3074.5441126892074,1.007877942285516
291,beta_291,-0.3922354419869258,0.5088178194973457,-0.3328942544159422,-1.3211874591336155,0.3364354063085211,66.0130264916546,1.0363942917699287
292,beta_292,0.13694996124585773,0.591438643483101,0.13673119822497248,-0.8742599966023582,1.1018714541654218,1656.4251699276647,1.0143372279315515
293,beta_293,-0.10037538460509574,0.5540317125831807,-0.058159291502276965,-1.0878153341513885,0.7502773986959608,3550.232407982319,1.0042815715540847
294,beta_294,-0.08852562931534926,0.5611386576853625,-0.04597284577180169,-1.0605685084510632,0.8294397879407572,3433.3231919257687,1.0011755739509212
295,beta_295,-0.059720766791152236,0.5285739986298452,-0.02588741916139864,-0.9675452063645772,0.803946746844715,3992.003849053813,1.001579739507593
296,beta_296,0.2382379107447049,0.5857515494131721,0.24788696276958283,-0.6963531705712358,1.2229930992184748,3440.2738673376107,1.0024626336983975
297,beta_297,0.1406912564019075,0.559563195802007,0.14357896417960864,-0.7315249531802555,1.1109772683021213,3321.3963549679856,1.0065887946326162
298,beta_298,-0.2140618481553143,0.5548539351939509,-0.15910360038348892,-1.1841400884760998,0.6400745489623306,3756.9836948351744,1.001290467964454
299,beta_299,-0.10727331946703014,0.5127766244920021,-0.08218109837727079,-0.9792826189748944,0.7058319218735557,4103.764979030166,1.0043456390404943
300,beta_300,0.6876704382242559,0.6152381227330441,0.6731686951988882,-0.31767715370471855,1.676225798459941,3727.3152193835804,1.0034347113666127
301,beta_301,0.3177494154339108,0.6255845832716886,0.3074317016097916,-0.7213898285358424,1.3336966007098927,1497.337057843402,1.0121683561272443
302,beta_302,0.2986863522889192,0.6007183274562173,0.2788738246699253,-0.6631407591708023,1.325620413248355,80.96327641233289,1.0342810293881126
303,beta_303,-0.17602318511583873,0.5476056860939038,-0.11573788737213916,-1.177097115584118,0.6407190214957639,3581.939772750006,1.0037832946295155
304,beta_304,-0.10014212407093535,0.5732969590119178,-0.06767376077618353,-1.2008983836982405,0.7180425987044738,3294.463499503954,1.0020990214904404
305,beta_305,0.20316858124707118,0.5631544761938351,0.20668812936307387,-0.6957244427858164,1.1248494398219695,3187.879249469978,1.0028781989917388
306,beta_306,-0.2635591276110379,0.5446068067224316,-0.20519233255400288,-1.1849304722129077,0.602297127247053,3655.7669311280433,1.002279810098233
307,beta_307,0.024842767242235057,0.522097053079489,0.043489612134823843,-0.7937895763892315,0.9124930228414201,511.8193966109724,1.0164084555426958
308,beta_308,0.5520850505597102,0.5893018488468967,0.5263877367938543,-0.32918369223204363,1.5811064345807493,3507.1611322750264,1.0008437264528485
309,beta_309,-0.15274397505236012,0.5450072768235635,-0.10973822315039736,-1.1423317650578568,0.6744704939073867,2829.8337747846967,1.0091203510186577
310,beta_310,-0.10881791959459669,0.548570359085044,-0.07099478853029832,-1.095629612235094,0.7361148817916184,1261.8133964199976,1.0126031728148093
311,beta_311,0.3321389021626719,0.6105284615120558,0.3253893231661741,-0.6051278294746635,1.3918189686933846,3396.279868517645,1.0040272371696581
312,beta_312,-0.3524312363342352,0.5154785081845785,-0.29223821223067703,-1.274622090817572,0.407963376338223,3193.2427494845724,1.0071604618170862
313,beta_313,0.3222713993937172,0.6011967927412734,0.33427393586532345,-0.6316471156914316,1.328963440475445,2681.1937957689106,1.0071179662746759
314,beta_314,-0.33456093113835406,0.5457462913561192,-0.27101370515464396,-1.2862904210233994,0.4883969613587215,1776.3035135306682,1.0118094123839652
315,beta_315,0.08908682011151121,0.48827126163836865,0.116502006637284,-0.6833827283573924,0.87705783546278,4141.576911110316,0.9998326941272728
316,beta_316,-0.39315772508562585,0.5337782822791206,-0.32967864443469963,-1.2990550957386426,0.43459100543179624,3704.9205184262128,1.0023657203631409
317,beta_317,-0.44004429682339924,0.46917932016094027,-0.3918027813721108,-1.260638635215907,0.27870851031464206,3603.791896351401,1.003041060907198
318,beta_318,-0.12988747595033515,0.5049706898595486,-0.09499139936370225,-1.030324350554909,0.6725064276492372,4018.0133800774743,1.001585611132033
319,beta_319,0.4211676761904999,0.6094320755628192,0.3973085202055435,-0.556141961129665,1.3988131408034394,3699.3152270605983,1.0040800581381986
320,beta_320,0.3657529637869001,0.6019387154751098,0.35773096968212437,-0.6269549981467094,1.3726550454124644,3005.794868489736,1.0083474087049504
321,beta_321,-0.21787692666594627,0.5515783574017938,-0.16783157103333818,-1.1448379407936882,0.6822018644733322,3490.482887475119,1.0017546355257936
322,beta_322,-0.3475576105823414,0.4155316793937544,-0.300423838848073,-1.0251855348684744,0.32520288676790793,3559.2136054877265,1.0001668729306705
323,beta_323,0.17652297817061854,0.5931186773027372,0.1958134962121027,-0.7659501876081669,1.224531945343917,742.0654904342043,1.0150148570475532
324,beta_324,-0.029984086803254355,0.6013172962786592,-0.002554845553807206,-1.1067443913518993,0.9205191252462077,266.9684836582854,1.0245274764940073
325,beta_325,-0.407784367512569,0.5312657453094334,-0.3596583810627082,-1.3005104897823663,0.3840536324019715,3581.1179290399355,1.0061508903875354
326,beta_326,-0.10128612846763826,0.5570750779446074,-0.051554833970716876,-1.1348715220421655,0.7276455698877591,1729.2890306456432,1.0104577429982744
327,beta_327,0.6482558031957761,0.619945929209228,0.6197154835902741,-0.42906794731106335,1.584823048824392,3377.386692703507,1.0022513527658456
328,beta_328,-0.27346629575758824,0.5102741601071721,-0.20478816742770406,-1.2042476059544736,0.4665648023601856,3837.7429984580986,1.0000362226960309
329,beta_329,-0.26038025456201214,0.5198893340201568,-0.195992798188507,-1.1485858779412217,0.5562282634340853,3746.010940582131,1.0066520165414137
330,beta_330,0.05103342631117193,0.5652640495888169,0.0693424776068163,-0.9590727362083759,0.9592153271485367,3474.7694347073593,1.0050274511023825
331,beta_331,0.710683519695956,0.6222962823694762,0.6736125063578224,-0.30514629533882687,1.6992716123369842,3501.4891938838937,1.0028133534732537
332,beta_332,0.17654363798201939,0.5987112301244081,0.18175955379195946,-0.7899262277034667,1.2297861371107612,307.79962948272913,1.0196644717616534
333,beta_333,-0.1024013059404689,0.5544212639918931,-0.0709404422387657,-1.0842495364181803,0.7932216571003006,2674.9130230401356,1.0090555238855934
334,beta_334,0.5036506228749031,0.6026293818644466,0.4827818683136337,-0.43020089724290733,1.5301525806784533,3762.4513501147767,1.0020269013130483
335,beta_335,-0.07308425439866283,0.5761879112426604,-0.03686857648582556,-1.115816145970878,0.818434266738972,3466.8434812872647,1.0041319967801972
336,beta_336,-0.43584026757554417,0.5319498168337665,-0.3896951352293877,-1.329320524294875,0.357575101959025,1984.3163174591368,1.0119681170473471
337,beta_337,-0.21225323938947108,0.38380276040546224,-0.17453207929265516,-0.8268847363000019,0.39405773249830417,3261.8007553268967,1.0016356527963493
338,beta_338,-0.5744227398130481,0.49643157391168763,-0.5209033764439266,-1.4283911707408685,0.1700896774352432,3086.1207665053626,1.0054487018782141
339,beta_339,-0.30201507288654245,0.5882784848445245,-0.25072390329402583,-1.389283430826201,0.5379265296178511,2950.012564769832,1.0043016887982865
340,beta_340,-0.05202774551594789,0.5679517391491419,-0.021427102747325354,-1.0277213418939384,0.8714246347334608,204.95314126896082,1.0239398879358266
341,beta_341,-0.4812177892519513,0.42585616857108716,-0.4391492138622106,-1.192863416290985,0.19292356190554627,3080.555676663604,1.0060381558282891
342,beta_342,-0.08218264125921008,0.4037173609606982,-0.06348705779355282,-0.6856355957447,0.599591024329301,3765.2480285072866,1.0041498816932288
343,beta_343,-0.20419731855245057,0.5454048421083659,-0.1477956284855909,-1.187630744287372,0.6131325955746633,3666.248860259052,1.0022083383234779
344,beta_344,-0.034703577199336415,0.5272019686220807,-0.004236033448484746,-0.8713972557869113,0.9042116656608417,4222.289454183182,1.0043028823791864
345,beta_345,0.6185729203709337,0.6233694972597229,0.5797479826828364,-0.3624199909526901,1.6579781236200777,3644.598453219739,1.001548593341274
346,beta_346,-0.47603109847864944,0.5263063988953873,-0.4190051332518414,-1.35601289656669,0.32989306385247086,4012.615182087345,1.0026174427025467
347,beta_347,-0.25189322132228653,0.5512022625489933,-0.1940007873120979,-1.245451908210636,0.5510018825754481,55.45819820993131,1.0416568107031194
348,beta_348,-0.3964438387174804,0.5202526979985383,-0.32736190759931305,-1.340464461127403,0.3280907196328797,3994.055349413081,1.002354761634351
349,beta_349,0.1533203033448459,0.5463607422654803,0.15376748657733547,-0.6853377277289271,1.1004073078170347,4164.519329031793,1.0013015605284037
350,beta_350,0.17623487064157056,0.5920684556192491,0.18048482455282783,-0.7440657976820966,1.2398063902624117,3824.6799075468157,1.0029423433181237
351,beta_351,-0.0024801292057556167,0.5724453102546455,0.01983946631306615,-1.014112239979972,0.9134090859969056,38.90141654490408,1.0504504727167887
352,beta_352,-0.4699234605757357,0.5132832273216872,-0.40640600585165976,-1.3514654616071642,0.2986696565936104,4184.044001945107,1.0041808445283118
353,beta_353,-0.2285521045612341,0.5885830196841936,-0.1753129719573775,-1.2794846559251019,0.6556269429575723,3461.6593760727806,1.002216146296158
354,beta_354,0.014791944266468597,0.577352443070741,0.04988847597510625,-1.0071962205432419,0.9447553542121213,3670.05843477991,1.0018907854938581
355,beta_355,-0.26587202423351647,0.5662831905618478,-0.20693003351957628,-1.333622761459567,0.5218328874944493,84.92901683746697,1.0340267222599897
356,beta_356,-0.45447259710348176,0.528275336332738,-0.3987974523173422,-1.327998421237038,0.3495755680141363,3492.046336312282,1.0027466205741116
357,beta_357,0.131675238570163,0.5737053071642492,0.1367139355925594,-0.7742292441342393,1.1145497147100443,3158.2337416258106,1.010358593845388
358,beta_358,0.36355563442099753,0.6183708519669814,0.3396573220507533,-0.6226587315079499,1.378858269064313,3283.374283127548,1.0010067621457457
359,beta_359,-0.21969158312202997,0.4077229434990151,-0.18795791428450032,-0.9070102663288273,0.4316620462481298,3070.6710548022825,1.002478563663768
360,beta_360,0.09572353042658145,0.5599478437931955,0.11828769510408202,-0.7808360735519,1.0757696252003182,3870.3621035767505,1.0039802653618561
361,beta_361,-0.1119932808818054,0.5133293799896553,-0.07718641053078053,-1.0529073128090558,0.6653113236521134,1121.9484899516347,1.011214804223471
362,beta_362,-0.06967903196704103,0.5362340956777748,-0.019816833486825614,-0.9914026512883019,0.8059358369289825,3253.3026418264103,1.0058385808917947
363,beta_363,0.03921677101852909,0.5290829105695217,0.07048065800808506,-0.84907594878976,0.9131801216561792,3998.307428177439,1.0046793625778623
364,beta_364,0.4143133296885819,0.5495006268486625,0.377462926580017,-0.4746837172104281,1.2614656129922437,3870.792235181707,1.0042070918160317
365,beta_365,-0.3033207707504265,0.37903088114962924,-0.28666749714548123,-0.8939259100092478,0.3443660737375288,3328.565068841341,1.0017654091211357
366,beta_366,-0.06518726273074561,0.5440947241989172,-0.02877440869409481,-1.00216773008152,0.8108818678212669,2110.890712446971,1.0101248167599626
367,beta_367,0.3649504512450083,0.6070087724353044,0.3781797302737394,-0.5588793571590488,1.4110479167664713,3288.907469038969,1.0039433193988523
368,beta_368,0.13700502804870116,0.6069746901164635,0.14243893395940238,-0.8794557390943046,1.1390897903332529,704.7563916245501,1.015156604394043
369,beta_369,0.7202274043842879,0.62676070302282,0.6919365958264152,-0.248903239882696,1.773368882693502,3748.531972557861,1.002788403651359
370,beta_370,-0.01819345849648517,0.5465028543446965,0.013238789124840384,-0.9329015991626033,0.9128293906773811,3881.4598086325555,1.0024032737938966
371,beta_371,-0.37215384173038946,0.5159810782323027,-0.3073998860721576,-1.2211358491854791,0.4586998605149376,1267.04799267514,1.0139352948936777
372,beta_372,-0.11324513631023311,0.5625236171166323,-0.0709050428220183,-1.2149347258781007,0.6869331259640992,3903.153996423636,1.0008681858737822
373,beta_373,-0.2022702037996059,0.4454346352502994,-0.1547360808460482,-0.9139273919021356,0.5184642742495619,3071.81438761341,1.007052164444844
374,beta_374,-0.0491576321090795,0.5476748929832727,-0.019561937795972668,-0.9374539475165218,0.9198676363088498,164.33896341509964,1.0281245875001255
375,beta_375,-0.3557572712862026,0.44996731946138957,-0.3001146138748917,-1.0713408230014918,0.4073662704007304,4151.5328837372435,1.0037360097676433
376,beta_376,-0.0915047266041223,0.4944555228898184,-0.06086342693881542,-0.8784718462209434,0.7339506967984954,3886.2979562714368,1.006521792448374
377,beta_377,0.1642825128735717,0.6078903025869421,0.17473709318609926,-0.8065968850790318,1.2279269758776605,3424.697158598034,1.004252207874499
378,beta_378,-0.42361393241779194,0.41809735782392865,-0.38268557103345113,-1.1250482991746962,0.21147139276732554,2324.3536450415786,1.0069541746972717
379,beta_379,0.36586545877897536,0.6034901874887159,0.35219766376010486,-0.6509767165927204,1.3135682128744592,33.4686030440058,1.0555562967541299
380,beta_380,0.34878632722775954,0.5912801061483861,0.3356820467309145,-0.5592840239978473,1.3769015208714344,3028.3232700189187,1.008617456147446
381,beta_381,0.6642605925854186,0.6217660583856072,0.6348979410298093,-0.27461536805475506,1.7016891502061713,3353.738421301694,1.0014654063116712
382,beta_382,-0.1181508033656383,0.4945158226745891,-0.060825143112062593,-0.9218590992242024,0.7292555624561544,3482.1517917388946,1.0018813327505276
383,beta_383,0.03902112463424679,0.5724439764204321,0.051708042739948876,-0.9401167700905241,0.9861888193151825,3397.414617686264,1.0053379218353655
384,beta_384,0.41521445039366445,0.6124337972391444,0.38815282211177493,-0.5836657408444978,1.4114998362622009,3730.286703070129,1.0060093959376473
385,beta_385,-0.2175141661170081,0.5639047433749542,-0.17187048093068902,-1.2726280686972122,0.5949395804234496,3235.310810666099,1.0049074170047154
386,beta_386,0.6711328317703462,0.6172496157941625,0.6476325649925028,-0.2723042358502415,1.715675592557824,3460.6130862318946,1.0022298402055478
387,beta_387,-0.04877338533668569,0.4235379665675559,-0.03564482731920143,-0.7441844721292584,0.6239073603568559,2832.8368049584383,1.0069418399628502
388,beta_388,0.16611619298845665,0.5874076902245877,0.17461021654301784,-0.8675081465240884,1.1037700125511491,1544.7776405633426,1.0129260911056823
389,beta_389,0.3027365030808359,0.6011357585822391,0.2900192562947843,-0.6556784725742671,1.3275741692795944,3622.253434777185,1.0025414193716684
390,beta_390,0.6125650116492184,0.610755643701272,0.5932788448956212,-0.3709308133368439,1.594235832512764,3233.037570683741,1.0036559858925673
391,beta_391,0.47333280606756073,0.6065155897159646,0.4515395864224937,-0.5140428375937681,1.4530656954806238,2189.717167437182,1.0118088394647435
392,beta_392,0.7039944606475788,0.6271954975795355,0.6922370123343126,-0.2740316544394237,1.7280182715006027,2929.0060452121475,1.00266422481431
393,beta_393,0.6654268915299159,0.6223279891233445,0.6434017283168547,-0.3592252011264625,1.6677862024648484,3297.498077660622,1.0018066748538665
394,beta_394,-0.30800174259912133,0.545061822465663,-0.24659596747507156,-1.2338170608609258,0.535903468800421,3173.7805171422965,1.006763989057017
395,beta_395,-0.247967124054026,0.4157390886419204,-0.22295110444734645,-0.8982056843671539,0.46184061227069806,3623.682660061304,1.0012250010844013
396,beta_396,-0.3236335109141438,0.39533044376071896,-0.28751612766217316,-0.9592431348101423,0.32141332059865446,3359.306468174149,1.0012451710530716
397,beta_397,-0.03980996841920001,0.5792617119482583,-0.004897550623954947,-1.0726228006174408,0.8584260412793332,2090.944128567589,1.013691122101609
398,beta_398,0.4144770535830191,0.581001130278421,0.3915924727369295,-0.5859933286409414,1.3176601532741867,2024.7256799275915,1.0104725847209313
399,beta_399,0.49896461573718,0.5958342768267619,0.47526211255337164,-0.4443670083253371,1.482382689930569,3606.0460095879193,1.0020147730231954
400,beta_400,-0.01624829304318907,0.5943063940772797,0.0233129590886813,-1.0144536561158906,0.9891752686647489,2905.7067648369016,1.0092021783837468
401,beta_401,-0.4949034770168552,0.5045848181915364,-0.4350583626105843,-1.3407390205348872,0.2833011796135393,3633.780388314029,1.0063117328281719
402,beta_402,0.5950580592864133,0.6135869704805956,0.5714784108325623,-0.43332357168532515,1.5649435793875843,2978.8470501133856,1.0014324448620195
403,beta_403,-0.02800303511395263,0.5841411128285793,0.011821996028677704,-1.1120641923063372,0.8472697776173044,3789.6690040643284,1.0019076103742066
404,beta_404,0.035330779418690304,0.5959914234782407,0.05837256536692684,-1.0160885668917077,0.9916812405021485,3532.8036422135297,1.0041852704396137
405,beta_405,-0.12889090209132664,0.5598527017310322,-0.08808737615805867,-1.152595963651182,0.695103595654611,3441.764531595073,1.0030428321761735
406,beta_406,-0.21872144484480494,0.4571805239765885,-0.18546762236087896,-1.0417917142425537,0.5002033618954036,2285.859018047389,1.0075068677905645
407,beta_407,-0.2817514560956209,0.3767390511254903,-0.2631864657829467,-0.8798930449137481,0.3499687922653028,2944.580869308219,1.0055336876850578
408,beta_408,0.25241603486610753,0.5909645008771586,0.24556649777917688,-0.7105112638702606,1.218388884210538,126.35110405388399,1.0265081493281178
409,beta_409,0.6768719136380613,0.6214417646917625,0.6480732429811051,-0.3618801135586739,1.670694081263993,3550.8712147117794,1.000023409667562
410,beta_410,0.13469792758691257,0.5113049626518197,0.12461525811569124,-0.671723668738755,1.0083970904079231,4062.265789978132,1.001118600090539
411,beta_411,0.05455381697815713,0.5750217316074635,0.05573264109236442,-0.8737712020544848,1.0378246824825863,3468.649923500125,1.0085793673842138
412,beta_412,-0.0585734585320004,0.598488164211421,-0.002043075927517507,-1.1710712301712485,0.8268137537960145,2902.542047467865,1.0068728124815614
413,beta_413,-0.09663931347464308,0.4547489076981499,-0.07719659257041893,-0.8005371482246177,0.6724038805854756,3610.399919380814,1.0008343742734749
414,beta_414,-0.12229801317485968,0.4010361633331154,-0.11096969420317396,-0.7294289739063501,0.5690580248380656,3842.9430675193703,1.0004037892117537
415,beta_415,-0.339109742374245,0.5086998465933392,-0.2746391571362801,-1.2167426200781881,0.44589185477883,3467.2862224435717,1.0078825244341452
416,beta_416,-0.18839432425158398,0.5142558919962218,-0.1284045306975925,-1.1156862102686913,0.5821738311070569,3838.956824031223,0.9998349721064064
417,beta_417,-0.28243741952252654,0.5749795078810576,-0.2191090086884671,-1.3041159985732866,0.6022166030041635,3600.709165802827,1.0048086235636988
418,beta_418,0.12655742231687805,0.5770449789952223,0.13853017202838638,-0.8324294381750573,1.0976748510368237,73.45332361281667,1.0348075271312378
419,beta_419,0.2386827042427998,0.5774200986469934,0.2380844611232948,-0.6535333956970734,1.2614535025292326,3781.1356056282584,1.0033775151566175
420,beta_420,-0.08472123947956156,0.5658366618892692,-0.04055642260426952,-1.055719872433189,0.847557445973236,3711.5109536692366,1.0034299930811688
421,beta_421,0.46047686760772377,0.5897626474354722,0.4523836677730301,-0.4433909428157755,1.496133814027902,3474.7999613293186,1.0067595477614817
422,beta_422,-0.3593008095734501,0.550186385093697,-0.3004958182974721,-1.307964884187639,0.4530784014011564,3245.1141443127613,1.0020710877313437
423,beta_423,0.3164336312211928,0.6075690142296762,0.30362277104795754,-0.5546704338316524,1.4433326477353905,140.11042095607434,1.0257328885584365
424,beta_424,-0.05894134800205714,0.5455449399174782,-0.02431254374634277,-1.1176781863881413,0.7186712893053154,2911.379858514997,1.008274571461645
425,beta_425,-0.14942174572777864,0.4000906845288454,-0.11704130032373278,-0.7669900264692607,0.5125951222591166,2990.7843672888825,1.0045392645701048
426,beta_426,-0.3610224627437383,0.5544587990393227,-0.2991711776842233,-1.2771247666338787,0.5185844095772654,3833.0211416337092,1.0026750057549003
427,beta_427,-0.07903183206785373,0.46387893452383444,-0.047800802865461615,-0.8143069910537883,0.7029634647930005,2465.96157854116,1.0088602608252
428,beta_428,-0.19189081042330855,0.5409207740956329,-0.13739712712388258,-1.189732527191457,0.6285263150938374,3683.8446283510807,1.0124751807414993
429,beta_429,-0.28677224519123473,0.5053554629809578,-0.22690389709563358,-1.156209897980215,0.5009703584319923,1376.5535795007586,1.010604888101369
430,beta_430,0.04707398876835506,0.5576995011845264,0.06159590023930426,-0.9856032367725568,0.8803252519641814,3860.00808612666,1.0026407462303242
431,beta_431,-0.11220021546641414,0.559926707533818,-0.06407703589253802,-1.150439523039447,0.7031144617434832,3320.0899205224905,1.0011723668213919
432,beta_432,-0.03689158714447855,0.565446666730887,-0.00464654884357275,-0.9921493277989406,0.9053712757638096,3731.466884745938,1.0044809149222464
433,beta_433,0.43621615497038174,0.659562395991893,0.44053586111895304,-0.6323867427082647,1.541759132252819,2817.843822268241,1.0032587928171754
434,beta_434,0.1757990710879312,0.6100763597559329,0.21718500666425997,-0.8394063571307444,1.2502343968684284,3447.3812806480596,1.0026104621356977
435,beta_435,0.09530243670922417,0.5884373049084967,0.10077596282727636,-0.8744263423551236,1.0824730466497903,3653.8463532226556,1.0056305406837913
436,beta_436,0.28605239827621587,0.5761262354821852,0.2691312386259055,-0.6027589945387097,1.2555706787409773,2308.2305989413735,1.008972957459328
437,beta_437,-0.5010984398508187,0.5211855259670145,-0.44986190592772335,-1.3520165854452937,0.3055531420868248,3553.275514949022,1.0023851921602658
438,beta_438,-0.12373792390805254,0.5839804222957103,-0.0803582879885843,-1.1832776992611023,0.7769182776455998,2712.985365172041,1.006981089002995
439,beta_439,-0.12439235769987843,0.5734549527469518,-0.09863818421735426,-1.1854131355581836,0.7179103451343567,3378.852158078547,1.0047557321666332
440,beta_440,0.3878450217222536,0.5951177638861197,0.38449907504503195,-0.5473300475558527,1.3965142245200712,3290.1845561764035,1.008728596613426
441,beta_441,0.6753748663440088,0.6257772678372983,0.6543771485654344,-0.3191796985494853,1.688609588392923,2978.352779802017,1.0028002737271915
442,beta_442,0.27472449179095415,0.6030374593544815,0.27495800906310286,-0.8629387558994165,1.1911440118313037,384.2589442170857,1.018326453004787
443,beta_443,0.19022141016884875,0.5210012755022974,0.18605665767868565,-0.5634514682795381,1.0931177674988553,3663.506584942183,1.000891405459573
444,beta_444,0.3187573431740879,0.5901573492407756,0.3145557910024732,-0.6418652036453215,1.2914244449500722,3263.488353064894,1.0120366119017423
445,beta_445,-0.3376088797643525,0.5121717249096672,-0.2649772906780268,-1.221477023067328,0.4492924146016974,3060.9139818179005,1.0061340851338085
446,beta_446,0.14162994006495705,0.5835200994108231,0.14879926652961595,-0.7908997424841603,1.1544835233932644,257.91209124857176,1.0197548628042161
447,beta_447,-0.15133148947351327,0.5351885654252564,-0.1043045769010923,-1.1517193618318926,0.6170425608818536,2506.42654538731,1.0064528770762724
448,beta_448,-0.2052888457576729,0.5168244737384237,-0.1626317260978133,-1.0676566765218005,0.6468245679120721,3332.845025928761,1.0068726895251576
449,beta_449,-0.24565643898491069,0.45241199772339735,-0.21538840423751232,-1.0090435025641336,0.5241023075335541,3321.2577068425994,1.0021452683259848
450,beta_450,-0.20547295754709133,0.5494414178819924,-0.15749202592209433,-1.265509240540269,0.5734453191915848,3672.8554554588104,0.9997603822537572
451,beta_451,0.05065837624478294,0.5336687056461616,0.07077636003493498,-0.9025780449157526,0.8830069566157511,3828.5852204583234,1.001497291991926
452,beta_452,-0.15894983596842407,0.5492329241061699,-0.0882992777888715,-1.178851691766351,0.6520234206105157,797.8297674843328,1.0149422125716678
453,beta_453,0.3478112478271967,0.6259219147650575,0.3408127834121004,-0.6608873979797197,1.3783239488945445,3848.558569918667,1.0026996045938839
454,beta_454,-0.27300106682829967,0.45809687804777566,-0.22622270461713137,-1.0604456431517477,0.45971755236772427,3451.348027701659,1.0046196003464132
455,beta_455,0.12785591598616955,0.47945068895176496,0.13794238287054839,-0.5953599337120551,0.9705043146081921,4433.720493370592,1.0014910316270704
456,beta_456,0.684593059145072,0.6307518521580382,0.669160909383,-0.28167853894263467,1.7484378125556925,3075.5147145877127,1.0024299795321905
457,beta_457,0.2644296829167881,0.5759855936431602,0.25295533847874924,-0.6099048021981397,1.2570402286322413,2164.0427494453406,1.0084136650493332
458,beta_458,0.2594259000344182,0.6198582935361361,0.2680455210813931,-0.6810834859703603,1.3608659691188023,3114.8275287491256,1.0129234212326914
459,beta_459,-0.4066377942171662,0.5108007354332549,-0.3478235090726083,-1.2980456110636092,0.36591191720325356,3468.0388752406225,1.0043075194574316
460,beta_460,-0.3983111804908692,0.5118231606385271,-0.35140254215323313,-1.3212571423712622,0.3403288262236895,178.73217820324675,1.0253737233061881
461,beta_461,-0.36443059100916264,0.5166767264637306,-0.28056204690295594,-1.2926163012912681,0.36355302923064364,3711.3833580185174,1.0020865335480655
462,beta_462,-0.15565592923987842,0.5127454933896497,-0.11818248173866766,-1.0004630792091207,0.6875247765001078,289.6774712098936,1.0194560486859736
463,beta_463,-0.37734880332927906,0.5132186249147074,-0.3167501314513174,-1.2560135247145987,0.4231293751405088,4065.5633066524215,1.0008654373429737
464,beta_464,-0.11422309260338737,0.5629123724085117,-0.07802120752478188,-1.094760020637492,0.7988400937000155,2601.71109266145,1.0079125966190625
465,beta_465,0.04911529046003524,0.564144942165819,0.07193631343661487,-0.8404454331049636,1.0733008672078073,2316.4597581098287,1.0045783153048289
466,beta_466,-0.2559170477062505,0.5086390952972657,-0.20896792883443688,-1.1333430186741766,0.5624957023210042,3805.1493812925382,1.002505048158666
467,beta_467,0.11739679066664307,0.5976264121947105,0.13274000760898502,-0.8620685880499465,1.1530580306994334,83.35229076634542,1.0311036839516852
468,beta_468,0.6827919877792791,0.6234693471719943,0.661114835151325,-0.35115100519835574,1.6480215668830447,3277.072711011027,1.0039103485146568
469,beta_469,-0.1590467258390854,0.560823834413364,-0.09660705159407607,-1.169443274098837,0.6805155753442383,3053.158320499896,1.0069565190013003
470,beta_470,-0.02292068399258701,0.6079192045470271,0.004222322010512078,-1.1045123730426638,0.9308582875857025,103.07962404924169,1.0298487830315441
471,beta_471,-0.2738258547245201,0.5554015021579685,-0.2098977360753549,-1.240979262740027,0.5827802863552415,2651.7363058795972,1.0067888737934396
472,beta_472,-0.2911282918052781,0.5320984225557196,-0.23155127375558981,-1.300358135282978,0.4659229848732329,3534.223303959257,1.0000939329130059
473,beta_473,0.6804650740939566,0.6391240409634297,0.6514932212422064,-0.42234065508371205,1.6531694750363048,3158.2972470927166,1.0035743845977176
474,beta_474,-0.19831014081372683,0.5180976038365965,-0.14139733147027456,-1.158458073195017,0.5781608468824393,3645.0433523801858,1.0020872136287575
